Date,carat,cut,color,clarity,x,y,z,price,GemstoneNames
13/09/2020,0.3,Good,White,VS1,4.23,4.26,2.69,394,Sapphire
13/09/2020,1.19,Ideal,Green,VS2,6.82,6.73,4.21,6662,Ruby
13/09/2020,1.11,Ideal,White,VS1,6.65,6.75,4.11,5012,Topaz
13/09/2020,0.32,Premium,yellow,VVS2,4.37,4.35,2.73,936,Cat's Eye
13/09/2020,0.31,Premium,yellow,VS2,4.36,4.32,2.67,698,Zircon
13/09/2020,1.17,Premium,Green,SI1,6.75,6.71,4.19,5004,Cat's Eye
13/09/2020,0.69,Very Good,yellow,VVS1,5.74,5.77,3.5,3323,Ruby
13/09/2020,0.6,Very Good,purple,VVS1,5.42,5.46,3.33,3333,Spinel
13/09/2020,0.42,Premium,yellow,VS1,4.95,4.82,2.96,984,Sapphire
14/09/2020,1.02,Good,red,SI2,6.34,6.41,3.92,4318,Topaz
14/09/2020,0.33,Premium,Pink,VVS2,4.41,4.44,2.7,579,Alexandrite
14/09/2020,0.8,Premium,Green,SI1,5.97,5.93,3.72,2553,Ruby
14/09/2020,1.13,Ideal,Green,VS2,6.7,6.66,4.14,5885,Topaz
14/09/2020,1.0,Very Good,yellow,VS2,6.29,6.37,3.91,5600,Zircon
14/09/2020,0.51,Ideal,yellow,VVS2,5.09,5.13,3.18,1827,Zircon
14/09/2020,0.9,Very Good,Green,VS1,6.14,6.18,3.83,4324,Alexandrite
14/09/2020,0.72,Ideal,Pink,VVS2,5.69,5.74,3.59,2594,Spinel
14/09/2020,1.2,Ideal,yellow,VVS1,6.77,6.81,4.22,9009,Alexandrite
14/09/2020,1.02,Very Good,White,SI2,6.38,6.42,4.05,3745,Zircon
14/09/2020,0.73,Ideal,Green,VVS1,5.75,5.8,3.59,3220,Zircon
14/09/2020,0.31,Very Good,yellow,SI1,4.39,4.42,2.59,462,Sapphire
14/09/2020,0.8,Very Good,red,SI1,5.89,5.94,3.72,3502,Topaz
14/09/2020,0.27,Very Good,purple,VVS2,4.11,4.15,2.58,544,Topaz
14/09/2020,0.56,Very Good,purple,VS1,5.38,5.41,3.14,1915,Alexandrite
14/09/2020,0.24,Ideal,yellow,IF,4.01,4.05,2.44,559,Spinel
14/09/2020,1.44,Fair,Green,VS1,7.49,7.34,4.32,7338,Topaz
14/09/2020,0.72,Very Good,Pink,SI2,5.67,5.72,3.61,1907,Zircon
14/09/2020,2.6,Fair,yellow,SI2,8.6,8.55,5.54,17027,Ruby
14/09/2020,1.53,Premium,Green,VVS2,7.41,7.46,4.49,11982,Spinel
15/09/2020,0.51,Premium,purple,VVS2,5.08,5.1,3.17,1953,Spinel
15/09/2020,3.04,Premium,Pink,SI2,9.51,9.46,5.62,18559,Spinel
15/09/2020,0.5,Premium,red,SI1,5.15,5.1,3.14,1279,Topaz
15/09/2020,0.7,Ideal,purple,VS1,5.73,5.75,3.53,3261,Sapphire
15/09/2020,2.38,Premium,Green,VS1,8.62,8.59,5.24,18522,Zircon
15/09/2020,0.7,Very Good,Pink,VS1,5.65,5.69,3.54,2398,Ruby
15/09/2020,0.3,Premium,yellow,VVS1,4.3,4.26,2.64,1013,Cat's Eye
15/09/2020,1.0,Premium,White,SI1,6.4,6.33,3.99,3416,Spinel
15/09/2020,2.08,Very Good,blue,SI2,8.13,8.15,5.08,18128,Topaz
15/09/2020,1.01,Premium,Green,SI1,6.42,6.35,3.98,4513,Spinel
15/09/2020,0.79,Very Good,purple,SI1,6.03,6.08,3.54,3073,Alexandrite
15/09/2020,0.32,Ideal,Pink,IF,4.39,4.44,2.71,655,Alexandrite
15/09/2020,1.0,Very Good,blue,SI1,6.39,6.42,3.92,5351,Zircon
15/09/2020,1.04,Premium,blue,VVS2,6.45,6.42,4.04,9882,Zircon
15/09/2020,1.13,Ideal,Pink,VS2,6.63,6.73,4.16,4940,Cat's Eye
15/09/2020,0.57,Ideal,yellow,VS1,5.42,5.45,3.23,1942,Spinel
15/09/2020,0.3,Ideal,Green,SI1,4.28,4.31,2.7,407,Alexandrite
15/09/2020,0.53,Premium,Green,SI2,5.16,5.18,3.23,1015,Alexandrite
15/09/2020,0.3,Premium,Green,SI2,4.35,4.32,2.64,473,Spinel
15/09/2020,0.41,Ideal,yellow,VS2,4.85,4.81,2.89,1061,Sapphire
16/09/2020,0.4,Very Good,blue,SI1,4.69,4.65,2.95,882,Alexandrite
16/09/2020,1.52,Ideal,Pink,SI2,7.29,7.33,4.57,7990,Zircon
16/09/2020,0.9,Good,red,SI1,6.21,6.3,3.66,4469,Cat's Eye
16/09/2020,0.32,Very Good,red,SI1,4.38,4.37,2.76,756,Sapphire
16/09/2020,0.31,Ideal,purple,VVS2,4.33,4.36,2.68,700,Topaz
16/09/2020,1.32,Premium,purple,VS1,6.95,6.99,4.3,10977,Cat's Eye
16/09/2020,1.23,Premium,Pink,SI2,6.82,6.75,4.24,5269,Cat's Eye
16/09/2020,1.03,Ideal,red,SI2,6.59,6.51,4.01,4764,Sapphire
16/09/2020,0.41,Premium,Green,VVS1,4.79,4.85,2.91,1043,Spinel
16/09/2020,0.45,Ideal,blue,VVS2,4.91,4.95,3.05,1337,Topaz
16/09/2020,0.35,Ideal,purple,SI1,4.57,4.6,2.82,607,Sapphire
16/09/2020,0.71,Very Good,yellow,SI1,5.7,5.72,3.52,2515,Topaz
16/09/2020,0.3,Ideal,Pink,IF,4.28,4.3,2.66,615,Cat's Eye
16/09/2020,1.18,Premium,Pink,SI2,6.84,6.78,4.14,4579,Topaz
16/09/2020,0.91,Very Good,blue,SI1,6.1,6.19,3.84,4512,Cat's Eye
16/09/2020,0.31,Ideal,White,VVS2,4.38,4.39,2.71,453,Topaz
16/09/2020,0.6,Very Good,red,VS2,5.34,5.36,3.41,2010,Cat's Eye
16/09/2020,0.54,Very Good,yellow,SI1,5.15,5.16,3.26,1392,Zircon
16/09/2020,0.7,Very Good,blue,VS1,5.6,5.63,3.56,3107,Zircon
16/09/2020,0.3,Ideal,purple,VVS1,4.26,4.29,2.67,857,Spinel
17/09/2020,0.33,Very Good,purple,SI2,4.4,4.42,2.78,434,Sapphire
17/09/2020,0.52,Good,yellow,VS1,5.09,5.12,3.23,1689,Topaz
17/09/2020,0.4,Premium,red,SI2,4.75,4.69,2.93,855,Ruby
17/09/2020,1.01,Ideal,red,SI1,6.44,6.47,3.95,5443,Zircon
17/09/2020,0.71,Ideal,Green,SI2,5.72,5.7,3.55,2360,Spinel
17/09/2020,0.3,Very Good,purple,VVS2,4.22,4.26,2.72,613,Cat's Eye
17/09/2020,0.52,Premium,purple,SI2,5.11,5.07,3.19,1073,Ruby
17/09/2020,0.7,Good,Green,VVS2,5.73,5.61,3.48,2475,Alexandrite
17/09/2020,0.71,Very Good,yellow,SI2,5.73,5.75,3.52,2081,Alexandrite
17/09/2020,1.05,Ideal,Pink,VS2,6.52,6.5,4.05,3428,Topaz
17/09/2020,1.24,Ideal,Pink,VS2,6.9,6.87,4.27,6076,Ruby
17/09/2020,0.32,Premium,yellow,VS2,4.41,4.42,2.67,561,Ruby
17/09/2020,1.14,Very Good,Pink,SI1,6.62,6.58,4.19,4788,Spinel
17/09/2020,1.45,Very Good,Pink,IF,7.32,7.41,4.46,9683,Spinel
17/09/2020,1.01,Premium,yellow,SI1,6.36,6.29,3.96,5006,Zircon
17/09/2020,0.54,Ideal,White,VVS1,5.23,5.25,3.26,1239,Alexandrite
17/09/2020,0.4,Ideal,blue,VVS2,4.74,4.79,2.93,1158,Topaz
17/09/2020,1.54,Premium,yellow,VS2,7.44,7.4,4.53,12308,Topaz
17/09/2020,1.5,Fair,blue,SI2,7.39,7.3,4.4,8190,Spinel
17/09/2020,0.8,Good,Green,VS2,5.92,5.82,3.72,2845,Zircon
18/09/2020,0.52,Good,Green,SI1,5.34,5.32,3.07,1056,Cat's Eye
18/09/2020,0.9,Good,blue,SI1,6.24,6.29,3.65,4165,Ruby
18/09/2020,1.51,Premium,purple,SI2,7.36,7.3,4.53,7441,Spinel
18/09/2020,2.16,Ideal,Green,SI1,8.3,8.38,5.16,17820,Alexandrite
18/09/2020,1.0,Ideal,Pink,SI1,6.45,6.39,3.94,4200,Alexandrite
18/09/2020,0.33,Ideal,red,VS2,4.41,4.45,2.77,781,Spinel
18/09/2020,0.38,Premium,blue,SI1,4.85,4.79,2.8,658,Cat's Eye
18/09/2020,0.7,Ideal,yellow,SI1,5.71,5.76,3.53,3145,Sapphire
18/09/2020,0.41,Premium,yellow,VS1,4.87,4.84,2.86,1076,Cat's Eye
18/09/2020,1.03,Ideal,purple,VS2,6.64,6.61,3.99,7550,Sapphire
18/09/2020,0.52,Ideal,yellow,VVS2,5.17,5.19,3.23,1911,Topaz
18/09/2020,0.35,Very Good,yellow,IF,4.54,4.57,2.82,833,Cat's Eye
18/09/2020,0.33,Premium,red,SI2,4.39,4.41,2.76,492,Cat's Eye
18/09/2020,0.41,Very Good,red,SI1,4.8,4.78,2.89,920,Spinel
18/09/2020,0.7,Premium,yellow,VS1,5.59,5.74,3.51,2512,Zircon
18/09/2020,1.36,Good,purple,SI1,7.36,7.31,4.22,7197,Alexandrite
18/09/2020,0.34,Ideal,Green,VVS1,4.47,4.44,2.8,995,Spinel
18/09/2020,1.2,Very Good,Green,VS1,6.77,6.81,4.21,6177,Sapphire
18/09/2020,0.51,Premium,blue,SI1,5.15,5.11,3.17,1443,Alexandrite
18/09/2020,0.56,Ideal,red,VVS2,5.26,5.3,3.26,2612,Cat's Eye
19/09/2020,0.77,Good,purple,SI1,5.82,5.85,3.69,2642,Topaz
19/09/2020,1.0,Fair,red,SI2,6.23,6.18,4.02,3304,Alexandrite
19/09/2020,0.41,Ideal,blue,VVS2,4.8,4.78,2.95,1243,Ruby
19/09/2020,1.0,Premium,red,SI1,6.54,6.49,3.86,5723,Sapphire
19/09/2020,0.29,Very Good,blue,VVS2,4.29,4.32,2.62,674,Ruby
19/09/2020,1.12,Premium,blue,SI2,6.59,6.64,4.13,4277,Zircon
19/09/2020,0.3,Ideal,yellow,SI2,4.31,4.33,2.67,422,Zircon
19/09/2020,2.74,Very Good,Green,SI2,8.88,8.84,5.61,17184,Sapphire
19/09/2020,0.7,Good,purple,SI1,5.58,5.55,3.58,2059,Sapphire
19/09/2020,0.52,Very Good,Pink,VVS1,5.13,5.1,3.23,1577,Topaz
19/09/2020,0.32,Ideal,yellow,SI1,4.35,4.38,2.73,477,Ruby
19/09/2020,0.57,Ideal,Green,VVS1,5.38,5.36,3.27,2052,Sapphire
19/09/2020,0.32,Ideal,White,VVS1,4.41,4.43,2.75,494,Sapphire
19/09/2020,0.72,Ideal,Green,SI2,5.81,5.78,3.56,2112,Topaz
19/09/2020,1.02,Ideal,red,IF,6.39,6.35,4.01,15575,Zircon
19/09/2020,0.78,Very Good,yellow,SI2,5.82,5.85,3.72,2401,Topaz
19/09/2020,0.36,Very Good,red,SI1,4.56,4.52,2.87,794,Spinel
19/09/2020,0.32,Ideal,red,VS2,4.39,4.42,2.73,912,Sapphire
19/09/2020,1.09,Ideal,yellow,VVS2,6.62,6.65,4.08,8970,Sapphire
19/09/2020,0.76,Ideal,Pink,SI1,5.89,5.83,3.62,2399,Zircon
20/09/2020,0.31,Very Good,purple,SI1,4.33,4.3,2.74,663,Sapphire
20/09/2020,0.31,Good,yellow,VVS2,4.3,4.32,2.72,707,Zircon
20/09/2020,0.98,Premium,purple,SI2,6.37,6.32,3.92,4308,Zircon
20/09/2020,1.02,Premium,purple,I1,6.51,6.45,3.87,2452,Sapphire
20/09/2020,1.33,Fair,blue,SI2,6.93,6.89,4.49,4916,Zircon
20/09/2020,0.78,Very Good,Green,VS1,5.87,5.95,3.66,2854,Topaz
20/09/2020,0.71,Good,Green,SI1,5.6,5.67,3.57,2056,Sapphire
20/09/2020,0.9,Ideal,yellow,SI1,6.2,6.16,3.84,4088,Alexandrite
20/09/2020,0.51,Ideal,purple,VVS2,5.12,5.14,3.19,2082,Zircon
20/09/2020,0.9,Very Good,yellow,VS1,6.2,6.24,3.82,5135,Sapphire
20/09/2020,1.25,Premium,White,VS1,6.9,6.92,4.21,5156,Topaz
20/09/2020,0.5,Premium,purple,VVS2,5.13,5.09,3.11,2016,Zircon
20/09/2020,0.51,Ideal,yellow,VS1,5.1,5.15,3.17,1852,Zircon
20/09/2020,0.43,Very Good,blue,VS1,4.86,4.89,3.02,1051,Spinel
20/09/2020,0.81,Ideal,blue,SI1,5.95,5.99,3.72,3404,Cat's Eye
20/09/2020,0.41,Ideal,red,SI1,4.79,4.77,2.98,1015,Cat's Eye
20/09/2020,0.92,Premium,red,SI2,6.21,6.18,3.87,4150,Sapphire
20/09/2020,2.01,Premium,Pink,VS2,8.13,8.08,4.89,15939,Alexandrite
20/09/2020,0.7,Good,blue,SI2,5.78,5.71,3.27,1758,Topaz
20/09/2020,0.56,Ideal,yellow,SI1,5.21,5.28,3.28,1340,Ruby
21/09/2020,0.41,Very Good,Green,VS1,4.7,4.69,2.98,1061,Ruby
21/09/2020,1.08,Ideal,Green,SI2,6.57,6.6,4.07,4491,Alexandrite
21/09/2020,0.83,Ideal,yellow,SI1,6.03,5.95,3.72,3044,Alexandrite
21/09/2020,1.2,Very Good,yellow,VS2,6.75,6.78,4.21,7983,Sapphire
21/09/2020,0.34,Premium,yellow,VS2,4.53,4.49,2.72,765,Ruby
21/09/2020,0.3,Premium,red,VS2,4.38,4.35,2.64,911,Alexandrite
21/09/2020,0.64,Ideal,yellow,VS1,5.54,5.56,3.46,2155,Alexandrite
21/09/2020,1.2,Ideal,yellow,VS2,6.78,6.72,4.24,7243,Cat's Eye
21/09/2020,1.0,Good,red,SI2,6.32,6.27,4.02,3634,Spinel
21/09/2020,1.23,Ideal,purple,VS1,6.85,6.82,4.27,9836,Ruby
21/09/2020,1.51,Good,Pink,VS2,7.19,7.3,4.51,8951,Ruby
21/09/2020,0.4,Ideal,purple,VVS1,4.72,4.76,2.93,1168,Spinel
21/09/2020,0.61,Ideal,purple,SI2,5.47,5.55,3.38,1424,Ruby
21/09/2020,0.7,Good,red,VS2,5.83,5.86,3.37,3082,Sapphire
21/09/2020,0.58,Very Good,White,SI1,5.35,5.41,3.34,1095,Ruby
21/09/2020,1.55,Ideal,Pink,VS2,7.4,7.44,4.58,11574,Cat's Eye
21/09/2020,0.41,Ideal,purple,SI1,4.73,4.71,2.97,969,Ruby
21/09/2020,1.56,Premium,Pink,VS2,7.56,7.51,4.58,7326,Topaz
21/09/2020,1.51,Ideal,yellow,VS2,7.38,7.33,4.56,14482,Topaz
21/09/2020,0.41,Ideal,red,VS1,4.8,4.83,2.94,1427,Sapphire
22/09/2020,0.3,Ideal,purple,VS2,4.28,4.31,2.69,601,Spinel
22/09/2020,0.4,Good,red,VVS2,4.74,4.8,2.87,1135,Sapphire
22/09/2020,0.51,Very Good,blue,VS2,5.12,5.08,3.22,1662,Spinel
22/09/2020,0.4,Good,blue,SI1,4.65,4.69,2.97,687,Zircon
22/09/2020,0.96,Premium,Pink,SI2,6.24,6.2,3.9,3229,Alexandrite
22/09/2020,1.23,Premium,purple,VS1,6.94,6.9,4.24,9489,Spinel
22/09/2020,0.32,Ideal,yellow,VS2,4.39,4.36,2.73,672,Topaz
22/09/2020,0.32,Ideal,Pink,VS2,4.39,4.42,2.74,449,Cat's Eye
22/09/2020,0.53,Premium,red,SI1,5.18,5.22,3.17,1631,Sapphire
22/09/2020,0.32,Premium,Green,SI1,4.43,4.4,2.73,591,Sapphire
22/09/2020,0.32,Ideal,White,VS2,4.36,4.37,2.72,413,Cat's Eye
22/09/2020,1.53,Ideal,blue,SI1,7.39,7.44,4.54,13324,Sapphire
22/09/2020,1.28,Premium,Green,SI2,7.02,6.94,4.32,5949,Ruby
22/09/2020,0.77,Ideal,yellow,VS1,5.93,5.89,3.69,3121,Cat's Eye
22/09/2020,0.53,Ideal,yellow,VS2,5.19,5.22,3.21,1577,Sapphire
22/09/2020,1.81,Premium,yellow,SI1,7.75,7.68,4.81,11854,Zircon
22/09/2020,1.05,Ideal,White,SI2,6.52,6.55,4.07,4126,Spinel
22/09/2020,1.24,Premium,blue,I1,6.91,6.86,4.21,3528,Sapphire
22/09/2020,1.16,Premium,yellow,SI1,6.7,6.66,4.21,5366,Alexandrite
22/09/2020,0.33,Ideal,blue,VS2,4.46,4.43,2.71,928,Alexandrite
23/09/2020,0.4,Premium,yellow,SI1,4.8,4.82,2.85,702,Zircon
23/09/2020,0.84,Ideal,White,VS2,6.09,6.12,3.73,2709,Spinel
23/09/2020,0.33,Ideal,red,SI1,4.45,4.47,2.76,736,Ruby
23/09/2020,0.25,Very Good,blue,VVS2,4.03,4.11,2.53,548,Cat's Eye
23/09/2020,0.3,Very Good,yellow,VS1,4.24,4.3,2.65,605,Cat's Eye
23/09/2020,1.01,Ideal,blue,SI1,6.52,6.49,3.95,4853,Sapphire
23/09/2020,0.7,Ideal,blue,VS2,5.73,5.63,3.56,2697,Spinel
23/09/2020,0.32,Ideal,red,VS2,4.36,4.39,2.72,758,Topaz
23/09/2020,0.57,Ideal,purple,VS1,5.33,5.35,3.3,2039,Zircon
23/09/2020,0.23,Very Good,blue,VVS2,3.89,3.93,2.44,530,Alexandrite
23/09/2020,0.31,Ideal,blue,VVS2,4.36,4.39,2.66,816,Zircon
23/09/2020,0.58,Very Good,Pink,VVS1,5.29,5.34,3.35,1636,Alexandrite
23/09/2020,1.01,Premium,Green,VS1,6.39,6.37,4.0,5294,Ruby
23/09/2020,1.2,Ideal,yellow,SI1,6.77,6.8,4.19,6762,Topaz
23/09/2020,0.32,Ideal,yellow,IF,4.43,4.4,2.7,1020,Spinel
23/09/2020,0.29,Very Good,Green,SI2,4.33,4.37,2.64,404,Spinel
23/09/2020,0.33,Ideal,purple,VVS1,4.43,4.44,2.77,939,Cat's Eye
23/09/2020,0.71,Ideal,Pink,SI1,5.73,5.77,3.53,2376,Cat's Eye
23/09/2020,0.34,Premium,Pink,VS1,4.51,4.48,2.74,689,Spinel
23/09/2020,0.31,Ideal,blue,SI1,4.39,4.42,2.71,547,Spinel
24/09/2020,1.26,Good,yellow,SI1,6.81,6.87,4.32,6874,Spinel
24/09/2020,1.15,Very Good,Green,SI1,6.68,6.71,4.18,5270,Cat's Eye
24/09/2020,0.45,Ideal,Green,VS1,4.92,4.95,3.06,888,Spinel
24/09/2020,0.3,Very Good,Green,VVS1,4.34,4.28,2.72,819,Zircon
24/09/2020,0.3,Very Good,Green,SI1,4.26,4.29,2.69,421,Sapphire
24/09/2020,1.01,Good,Green,SI1,6.37,6.31,4.06,4191,Cat's Eye
24/09/2020,0.78,Good,red,SI1,5.92,5.89,3.55,3253,Alexandrite
24/09/2020,0.33,Premium,Green,VVS1,4.42,4.44,2.72,752,Spinel
24/09/2020,1.11,Ideal,Green,VS2,6.52,6.46,4.16,5632,Cat's Eye
24/09/2020,1.24,Ideal,yellow,VS1,6.89,6.92,4.27,8584,Alexandrite
24/09/2020,1.01,Ideal,Pink,I1,6.45,6.43,3.97,2416,Sapphire
24/09/2020,0.41,Premium,yellow,VVS2,4.78,4.76,2.94,1076,Topaz
24/09/2020,0.28,Ideal,blue,VVS2,4.16,4.2,2.61,646,Cat's Eye
24/09/2020,0.41,Ideal,yellow,SI1,4.78,4.81,2.98,1110,Ruby
24/09/2020,0.31,Premium,purple,VVS1,4.45,4.41,2.63,982,Ruby
24/09/2020,1.0,Very Good,Green,SI2,6.29,6.36,3.99,3975,Sapphire
24/09/2020,2.05,Ideal,White,SI1,8.17,8.24,4.95,14037,Spinel
24/09/2020,0.3,Ideal,yellow,VVS2,4.26,4.32,2.69,684,Ruby
24/09/2020,1.01,Very Good,Pink,SI1,6.38,6.44,3.98,3888,Alexandrite
24/09/2020,0.36,Premium,blue,VS1,4.67,4.64,2.81,1094,Ruby
25/09/2020,0.9,Very Good,yellow,SI2,6.33,6.25,3.79,3478,Ruby
25/09/2020,2.01,Premium,yellow,SI2,8.25,8.18,4.94,17403,Alexandrite
25/09/2020,0.3,Ideal,red,VS2,4.34,4.39,2.68,670,Spinel
25/09/2020,0.32,Ideal,yellow,VS1,4.43,4.39,2.72,828,Spinel
25/09/2020,1.22,Good,White,SI1,6.77,6.72,4.3,4612,Topaz
25/09/2020,2.0,Fair,Green,SI2,7.93,7.86,5.09,11655,Ruby
25/09/2020,1.85,Ideal,Pink,VVS2,7.91,7.86,4.92,14245,Zircon
25/09/2020,0.37,Ideal,Green,IF,4.65,4.67,2.88,936,Spinel
25/09/2020,0.37,Ideal,Pink,IF,4.64,4.68,2.83,754,Ruby
25/09/2020,1.06,Premium,purple,SI2,6.47,6.51,4.06,3831,Cat's Eye
25/09/2020,0.72,Premium,blue,VS1,5.79,5.75,3.55,2961,Cat's Eye
25/09/2020,0.55,Very Good,Green,VVS1,5.26,5.35,3.24,1881,Cat's Eye
25/09/2020,0.8,Ideal,Green,VS1,5.92,5.95,3.69,3581,Zircon
25/09/2020,1.19,Premium,Pink,SI2,6.75,6.7,4.21,4745,Ruby
25/09/2020,1.01,Premium,yellow,VVS2,6.38,6.25,3.98,7366,Ruby
25/09/2020,0.5,Very Good,red,VS2,5.09,5.04,3.21,1758,Ruby
25/09/2020,0.23,Good,blue,VVS2,3.9,3.94,2.44,505,Topaz
25/09/2020,1.7,Premium,purple,SI1,7.61,7.56,4.73,14611,Sapphire
25/09/2020,0.34,Ideal,Green,VS2,4.48,4.53,2.8,537,Ruby
25/09/2020,0.8,Ideal,Green,VS2,5.91,5.87,3.7,2834,Alexandrite
26/09/2020,0.4,Ideal,yellow,VVS1,4.75,4.76,2.93,1123,Ruby
26/09/2020,0.3,Ideal,blue,VVS2,4.31,4.34,2.67,779,Sapphire
26/09/2020,0.31,Good,yellow,VS2,4.29,4.32,2.73,544,Alexandrite
26/09/2020,0.3,Very Good,yellow,VVS2,4.22,4.26,2.62,684,Sapphire
26/09/2020,1.65,Very Good,Green,VS1,7.56,7.66,4.72,12773,Ruby
26/09/2020,0.7,Premium,Pink,VVS1,5.72,5.65,3.48,2536,Alexandrite
26/09/2020,1.67,Ideal,Pink,VS2,7.56,7.59,4.69,12406,Zircon
26/09/2020,1.51,Ideal,purple,SI1,7.33,7.3,4.56,12459,Spinel
26/09/2020,1.1,Premium,Pink,SI1,6.59,6.54,4.07,4620,Zircon
26/09/2020,0.3,Very Good,Green,SI1,4.4,4.35,2.6,540,Cat's Eye
26/09/2020,0.27,Ideal,purple,IF,4.16,4.19,2.58,796,Topaz
26/09/2020,1.53,Ideal,Pink,SI2,7.31,7.37,4.58,7678,Alexandrite
26/09/2020,0.58,Good,purple,SI1,5.29,5.33,3.35,1388,Sapphire
26/09/2020,0.8,Good,Green,SI2,6.02,6.06,3.53,2474,Ruby
26/09/2020,0.3,Ideal,red,SI1,4.3,4.25,2.66,709,Cat's Eye
26/09/2020,0.8,Very Good,Green,SI2,5.87,5.84,3.71,2502,Topaz
26/09/2020,0.59,Very Good,blue,VS1,5.46,5.5,3.29,2021,Alexandrite
26/09/2020,0.9,Ideal,purple,SI1,6.25,6.2,3.83,4284,Sapphire
26/09/2020,1.07,Ideal,blue,SI2,6.56,6.5,4.08,6060,Ruby
26/09/2020,0.7,Good,red,SI2,5.8,5.76,3.43,2312,Alexandrite
27/09/2020,0.41,Ideal,yellow,VS1,4.78,4.81,2.96,899,Sapphire
27/09/2020,0.4,Very Good,red,VS2,4.8,4.85,2.86,850,Sapphire
27/09/2020,1.05,Ideal,Green,SI1,6.52,6.58,4.0,5200,Topaz
27/09/2020,1.16,Fair,purple,VS1,6.97,6.84,3.99,7094,Ruby
27/09/2020,0.7,Ideal,blue,VVS2,5.68,5.6,3.54,3238,Sapphire
27/09/2020,0.28,Ideal,Green,IF,4.2,4.23,2.61,586,Ruby
27/09/2020,0.57,Ideal,purple,SI1,5.33,5.37,3.31,1759,Sapphire
27/09/2020,1.23,Premium,yellow,SI1,6.84,6.77,4.25,6909,Ruby
27/09/2020,1.01,Fair,Green,SI2,6.3,6.26,4.11,2846,Cat's Eye
27/09/2020,0.71,Very Good,Pink,SI1,5.66,5.7,3.57,2008,Alexandrite
27/09/2020,0.7,Very Good,yellow,VVS1,5.64,5.67,3.57,3073,Sapphire
27/09/2020,0.34,Premium,Green,VVS1,4.45,4.49,2.75,775,Topaz
27/09/2020,0.75,Ideal,purple,SI2,5.84,5.79,3.63,2458,Cat's Eye
27/09/2020,0.8,Premium,White,SI1,6.1,5.97,3.66,2088,Sapphire
27/09/2020,0.34,Ideal,Green,VS1,4.43,4.46,2.78,596,Zircon
27/09/2020,0.54,Ideal,blue,SI2,5.25,5.3,3.2,1246,Sapphire
27/09/2020,2.08,Premium,Pink,SI1,8.26,8.22,4.97,15065,Zircon
27/09/2020,1.04,Good,red,SI1,6.43,6.39,4.08,5708,Cat's Eye
27/09/2020,0.96,Good,purple,VS2,6.24,6.19,3.96,3871,Topaz
27/09/2020,0.41,Good,purple,VVS2,4.83,4.87,2.84,1172,Topaz
28/09/2020,0.51,Ideal,Green,VVS2,5.11,5.14,3.16,1877,Sapphire
28/09/2020,0.51,Ideal,yellow,VS1,5.1,5.14,3.17,1656,Spinel
28/09/2020,0.36,Ideal,red,SI2,4.56,4.6,2.84,537,Cat's Eye
28/09/2020,0.9,Ideal,red,SI2,6.24,6.26,3.8,4241,Alexandrite
28/09/2020,1.06,Premium,blue,SI2,6.67,6.61,4.02,4737,Spinel
28/09/2020,1.5,Premium,purple,SI2,7.36,7.3,4.46,9408,Sapphire
28/09/2020,2.01,Premium,blue,SI2,8.1,8.04,5.0,17179,Alexandrite
28/09/2020,0.7,Very Good,blue,SI1,5.69,5.72,3.58,2239,Spinel
28/09/2020,0.36,Ideal,Pink,IF,4.59,4.61,2.85,735,Spinel
28/09/2020,2.01,Premium,Green,SI2,8.08,8.04,5.01,15673,Alexandrite
28/09/2020,1.26,Premium,blue,VS1,7.02,7.04,4.27,10367,Cat's Eye
28/09/2020,1.12,Ideal,Green,SI1,6.66,6.61,4.16,4290,Sapphire
28/09/2020,0.41,Premium,Pink,VVS1,4.81,4.75,2.94,1107,Topaz
28/09/2020,0.4,Ideal,White,VS1,4.77,4.8,2.89,641,Spinel
28/09/2020,1.1,Ideal,White,SI1,6.62,6.65,4.13,4275,Zircon
28/09/2020,1.19,Premium,White,VS2,6.78,6.7,4.23,4761,Zircon
28/09/2020,0.62,Very Good,Green,IF,5.52,5.55,3.34,2367,Cat's Eye
28/09/2020,0.87,Ideal,blue,SI2,6.19,6.23,3.75,3566,Spinel
28/09/2020,0.6,Premium,blue,SI1,5.39,5.43,3.35,1738,Sapphire
28/09/2020,1.0,Premium,blue,VS1,6.43,6.41,3.92,7588,Zircon
29/09/2020,1.0,Premium,purple,SI1,6.39,6.34,3.94,5645,Spinel
29/09/2020,1.07,Premium,yellow,VS1,6.65,6.61,4.07,6076,Topaz
29/09/2020,1.31,Premium,Green,SI2,7.04,7.0,4.31,6236,Topaz
29/09/2020,0.3,Ideal,yellow,VVS1,4.31,4.34,2.67,684,Spinel
29/09/2020,0.7,Very Good,yellow,VS2,5.69,5.66,3.58,2302,Cat's Eye
29/09/2020,0.27,Very Good,yellow,VS1,4.25,4.36,2.53,399,Sapphire
29/09/2020,0.7,Very Good,purple,VS2,5.67,5.71,3.55,2956,Cat's Eye
29/09/2020,0.3,Ideal,blue,VS2,4.3,4.33,2.68,658,Zircon
29/09/2020,0.91,Very Good,red,SI1,6.11,6.15,3.86,4429,Topaz
29/09/2020,0.3,Very Good,yellow,VS1,4.26,4.29,2.69,605,Zircon
29/09/2020,0.76,Ideal,purple,VS2,5.92,5.89,3.6,3201,Alexandrite
29/09/2020,1.56,Good,White,VS2,7.41,7.36,4.6,8107,Ruby
